objid,ra,dec,u,g,r,i,z,class,redshift,W1mag,W2mag,W1_W2,u_g,parallax,pmra,pmde
1237651252028833882,149.930995683433,61.1911063032064,20.70193,18.07318,16.98692,16.60436,16.3884,STAR,-0.0001485616,14.53,14.622,-0.09200000000000053,2.62875,0.9674,0.147,-5.969
1237651067885256818,159.215203629228,63.9446465131369,21.41029,18.44429,17.07418,16.42602,16.07921,STAR,3.04427e-05,13.964,14.042,-0.0779999999999994,2.966000000000001,1.4463,0.072,-5.044
1237651252586283059,241.295967745736,51.7953406983871,18.72764,17.65484,17.84456,18.02012,18.18647,STAR,1.766471e-05,17.573,17.559,0.013999999999999346,1.0728000000000009,-0.0471,-5.052,0.664
1237651252059439542,258.704504654472,32.7492395384067,19.77191,18.54804,17.9911,17.77461,17.6863,STAR,-0.0005856666,16.315,16.454,-0.13899999999999935,1.223869999999998,0.3717,-8.173,-10.834
1237651252061864089,261.802025321836,27.8634484130156,16.39091,15.12505,15.26889,15.40565,15.46869,STAR,-0.0006616941,14.815,14.856,-0.04100000000000037,1.2658600000000018,0.0987,-5.256,2.252
1237651252026540113,141.342813270062,58.1962229909856,21.05693,18.32472,17.12212,16.64642,16.38315,STAR,2.595197e-05,14.386,14.468,-0.08200000000000074,2.732210000000002,0.7779,-2.675,-1.488
1237651252053279036,248.829513946838,44.5328638352451,21.90203,19.67373,18.56259,18.10875,17.82698,STAR,-3.446865e-05,15.332,15.408,-0.07599999999999874,2.228300000000001,0.1163,0.241,-7.532
1237649920041353367,19.4790832862633,14.747697511893,19.60091,19.53308,19.10833,19.05039,18.93208,QSO,1.347634,15.115,13.945,1.17,0.06782999999999717,-0.174,-0.2,-0.245
1237651066811384076,159.422429762066,62.9706629078649,20.77061,20.30532,20.19551,20.05489,19.59076,QSO,0.704598,15.601,14.87,0.7310000000000016,0.4652900000000031,-0.4206,0.024,-0.972
1237651540329628024,222.253871108733,63.9188478203854,20.90414,20.34586,19.8772,19.44147,19.29452,QSO,1.63942,16.093,15.085,1.0079999999999991,0.5582800000000034,0.4852,-0.701,0.271
1237648720149086401,161.938393458109,-0.982452503424548,20.30526,18.72232,18.12679,17.88598,17.77689,STAR,0.0001024757,16.322,17.172,-0.8500000000000014,1.5829400000000007,0.3501,1.313,-4.528
1237651066280214803,188.922604850937,64.8543157166654,21.13204,20.5361,19.86069,19.75555,19.43566,QSO,1.263937,15.508,14.308,1.1999999999999993,0.5959399999999988,-0.5399,-1.358,0.489
1237651250411274459,129.799829289318,49.9917654379489,20.28819,19.96113,19.65208,19.36468,18.98273,QSO,0.3896097,15.025,14.268,0.7569999999999997,0.32705999999999946,3.7962,1.894,-0.802
1237651203157721103,198.55347445037,-0.440176974761627,17.41186,16.31802,15.85709,15.64335,15.55049,STAR,0.0005767557,14.162,14.119,0.04300000000000104,1.0938400000000001,0.1529,-4.575,0.362
1237651249899110455,231.095967142204,54.717244865352,18.72156,17.78415,17.48619,17.36399,17.35266,STAR,-0.0004379392,16.284,16.607,-0.3230000000000004,0.9374099999999999,0.2009,-5.003,-18.312
1237651252051706143,245.909103361476,47.3652857719042,19.78947,19.50208,19.64124,19.45755,19.41566,QSO,0.5324069,14.963,14.036,0.9269999999999996,0.28739000000000203,0.109,-0.192,0.771
1237648705130987794,222.293121763185,0.512106620197394,21.21666,19.14324,18.35328,18.07786,17.93197,STAR,1.604487e-05,16.026,15.894,0.13199999999999967,2.0734200000000023,0.3949,-0.06,-6.258
1237651203157590193,198.340645687568,-0.490492852357502,19.12321,18.00012,17.57241,17.38683,17.30118,STAR,0.0001213003,16.026,16.113,-0.08699999999999974,1.1230900000000013,0.1318,-3.296,-2.93
1237648720691069088,173.634683606624,-0.598677083851133,20.74254,20.20893,20.06401,20.13246,20.00904,QSO,2.551025,17.111,16.281,0.8300000000000018,0.533610000000003,-0.4377,-0.279,0.883
1237651251489472519,141.180607156228,57.5988932296869,18.97344,17.99783,17.71192,17.615,17.62374,STAR,-0.0007258796,16.484,16.766,-0.2819999999999965,0.9756099999999996,0.0786,3.841,-7.588
1237651250406228320,119.605404066078,40.9401232568764,20.15428,19.93783,19.77869,19.62033,19.31149,QSO,2.07886,16.623,15.423,1.200000000000001,0.21644999999999825,0.444,1.556,0.524
1237651067350876423,172.238698529891,65.1411899910321,23.09227,22.29712,20.94064,19.08736,18.06597,STAR,-0.0001382865,15.555,15.362,0.19299999999999962,0.7951499999999996,4.4497,29.604,-49.942
1237648720148824203,161.302531298277,-0.980311272608415,20.75166,18.90003,18.17487,17.83607,17.591,STAR,0.0002543089,16.069,16.0,0.06899999999999906,1.85163,0.0492,-4.606,-4.668
1237651540331397731,229.209193671816,61.4722922318005,23.77484,21.65061,20.16846,19.28065,18.86046,STAR,0.0002936435,16.252,16.325,-0.0730000000000004,2.1242300000000007,0.4867,-6.092,-6.519
1237651252551024820,113.64856119138,36.6063791721455,17.59028,16.61338,16.27786,16.14551,16.1193,STAR,0.0003671294,14.949,14.979,-0.02999999999999936,0.9769000000000005,0.251,7.343,-19.459
1237651272415773096,113.480410654609,36.7963255872936,22.33871,19.35463,17.91155,16.6483,15.96388,STAR,4.910022e-06,12.515,12.391,0.12400000000000055,2.9840799999999987,3.3409,7.304,-18.627
1237651066811449507,159.861166516734,63.0831192664799,19.99287,19.2775,19.2315,19.17348,18.94923,QSO,2.36705,16.229,15.289,0.9399999999999995,0.7153700000000001,-0.4914,0.221,0.326
1237651066813939882,172.266355021982,64.8196216927527,20.24035,17.68558,16.53968,16.0876,15.84283,STAR,-5.967891e-05,13.902,13.911,-0.009000000000000341,2.5547699999999978,1.2868,-3.829,-3.598
1237650371554508816,177.30634766909,-1.79124379354739,18.41791,17.93481,17.99456,18.05502,18.2236,STAR,6.423377e-05,14.441,14.199,0.24200000000000088,0.4831000000000003,5.1011,5.753,-13.787
1237651067350221039,168.699585732948,64.8679567136228,22.72825,21.34701,19.83679,18.51749,17.82417,STAR,4.100802e-05,15.443,15.485,-0.041999999999999815,1.3812399999999982,1.7795,-25.937,-22.435
1237649954404302929,21.4191473634251,14.8350947381266,20.20051,19.85597,19.61417,19.33518,19.226,QSO,1.628659,16.011,14.876,1.1349999999999998,0.34454000000000207,-0.0719,0.222,0.216
1237651252584579338,236.855903805687,54.5192916550559,20.58825,18.13994,17.20255,16.89241,16.74278,STAR,-4.619874e-05,15.037,15.149,-0.11199999999999832,2.4483099999999993,0.6334,5.632,-5.935
1237651066813677729,170.698224684189,64.6185061484769,19.44651,17.13279,16.26957,15.9931,15.85767,STAR,-0.0001045556,14.239,14.361,-0.12199999999999989,2.31372,0.8239,-6.667,-2.182
1237651067349041188,162.845400808182,64.0616977205284,17.26139,16.03806,15.82622,15.75246,15.73532,STAR,-0.0008055709,14.703,14.751,-0.04800000000000004,1.2233299999999971,0.035,-0.158,-4.689
1237651066278510596,179.79062601642,64.8855215614209,18.95699,17.79711,17.54228,17.42803,17.42064,STAR,-0.00016517,16.39,16.054,0.3360000000000021,1.1598800000000011,0.0643,-0.815,-1.697
1237651252583006391,232.294420988274,57.1754495700365,21.8271,19.10216,17.88571,17.40993,17.13169,STAR,-0.0002285415,15.13,15.152,-0.021999999999998465,2.72494,0.8718,-7.437,-7.514
1237651251492225254,151.448835343317,61.2123742906749,20.58124,20.26233,20.25108,20.15694,20.03284,QSO,2.18511,16.988,16.012,0.9759999999999991,0.31891000000000247,0.5221,0.282,0.264
1237649964067914382,54.8209410475145,-5.24538381710217,25.88828,21.48547,20.72507,19.92993,19.88993,QSO,2.882798,17.051,16.012,1.038999999999998,4.402810000000002,-0.1479,0.368,0.761
1237651252583727518,234.341953785686,56.0087640475607,20.90258,20.49789,20.22372,20.214,19.89868,QSO,0.7163066,16.368,15.314,1.0539999999999985,0.40468999999999866,0.1908,-2.385,-0.646
1237648720689823949,170.841979400349,-0.464396937218948,20.42577,20.24918,19.99957,19.7073,19.54637,QSO,0.7802871,14.969,14.254,0.7149999999999999,0.1765900000000009,0.0592,0.823,-0.019
1237651203694788740,199.017064600195,-0.102445734146623,20.98324,19.64992,19.13908,18.91662,18.85205,STAR,0.0002790739,17.048,16.731,0.3169999999999966,1.333319999999997,0.1298,-4.779,-7.044
1237648704578256901,186.011703353148,0.0443163729144952,16.37136,14.76484,14.22739,14.07195,13.9889,STAR,-7.293044e-05,12.676,12.742,-0.06600000000000072,1.6065199999999997,1.2261,12.643,-9.475
1237651252550435101,112.776959211767,35.4692302025592,17.45927,16.49019,16.15838,16.00469,15.97852,STAR,-0.0002875826,14.676,14.66,0.016000000000000014,0.9690800000000017,0.2636,12.956,-19.449
1237651203695050777,199.605530127688,-0.0669380385381581,18.5831,17.4158,16.88035,16.65079,16.54769,STAR,0.0001719959,15.066,15.115,-0.04899999999999949,1.167300000000001,0.7802,-23.578,-19.155
1237649921119158427,29.0630159309485,14.7337510932713,19.67557,17.73714,16.93541,16.64369,16.49944,STAR,-3.072003e-05,14.835,15.124,-0.2889999999999997,1.9384300000000003,0.8267,1.399,-11.16
1237651067348451500,159.999650140043,63.6825561363842,19.97468,17.44981,16.09181,15.34467,15.02376,STAR,-0.0001244009,12.005,12.016,-0.010999999999999233,2.52487,2.7386,11.351,-7.652
1237651067348320686,159.345019268051,63.4705944567905,25.24881,23.73041,21.80189,19.29634,17.8777,STAR,1.099085e-05,14.771,14.679,0.09200000000000053,1.5183999999999997,5.8262,14.513,-7.223
1237651754003857620,165.254562491394,2.42605755220141,19.58496,18.61477,18.29259,18.18081,18.09046,STAR,0.0008551428,17.02,17.071,-0.05100000000000193,0.9701899999999988,0.0279,-7.043,-3.849
1237651252025753790,138.816405762114,57.1317273835313,19.88194,19.65327,19.56273,19.33466,19.28404,QSO,1.566962,16.076,14.644,1.4320000000000004,0.22867000000000104,-0.5324,0.088,-0.084
1237651250408128711,123.011776407375,44.4508047657636,19.44858,18.94814,18.87577,18.77342,18.57116,QSO,2.230475,15.781,14.703,1.0780000000000012,0.5004400000000011,0.0845,-0.176,0.389
1237651066812563577,165.084774324215,63.8812428592671,21.88206,19.55784,18.60164,18.27267,18.06948,STAR,-6.752014e-05,16.221,15.999,0.22199999999999953,2.3242200000000004,0.354,0.078,-4.905
1237651540331593746,229.964451772348,61.3000088750377,17.93592,17.02316,16.69094,16.55951,16.53562,STAR,-0.001037327,15.366,15.358,0.007999999999999119,0.9127599999999987,0.5665,6.558,-27.689
1237646798669611941,110.246453694025,1.36487180646857,18.58476,17.2945,16.42206,16.27426,15.89856,STAR,0.0003911394,14.011,14.004,0.006999999999999673,1.29026,0.243,-0.369,1.007
1237651251489472811,141.311246269098,57.5069729065835,20.94424,20.54035,20.48942,20.37462,20.0517,QSO,2.233976,16.772,16.064,0.7079999999999984,0.4038900000000005,-1.1417,-0.224,0.324
1237651250408718647,124.131154283829,45.527980599555,22.7779,22.13853,20.58047,18.57749,17.36439,STAR,6.48488e-06,14.511,14.31,0.20099999999999874,0.6393699999999995,5.2127,-23.746,-17.8
1237651540329890135,223.409776820839,63.5444218088402,21.03411,20.37313,20.01783,19.9848,19.86711,QSO,0.841572,15.903,14.814,1.0890000000000004,0.6609799999999986,0.365,0.31,-0.74
1237648720150528258,165.225576784285,-0.844003408039741,19.86001,19.36608,19.23092,18.91075,18.8855,QSO,0.5412789,14.574,13.735,0.8390000000000004,0.49392999999999887,-0.1659,0.205,-0.065
1237648705651081450,184.016208634229,0.860701322199168,21.37752,20.83643,20.76756,20.62284,20.1599,QSO,0.6988021,16.328,15.29,1.0380000000000003,0.5410900000000005,-1.6125,-0.861,-0.736
1237651252039254095,203.234521868326,64.5558196991188,20.05346,19.71918,19.64805,19.6172,19.37156,QSO,0.8224435,15.708,14.848,0.8599999999999994,0.3342799999999997,-0.0277,0.383,-0.495
1237651252057866281,256.511716471334,35.8653151235028,17.71795,16.67297,16.30548,16.20462,16.16766,STAR,-0.0001160004,14.993,14.955,0.038000000000000256,1.044979999999999,0.4217,-1.842,-6.022
1237649919504744589,20.0845898658284,14.188556242589,19.42682,19.12917,18.95439,18.94099,18.79248,QSO,0.7696063,14.862,13.747,1.1150000000000002,0.29765000000000086,-0.1025,0.517,0.094
1237648722291196005,149.602522600191,0.744314613607037,20.08967,19.10669,18.6221,18.43323,18.36509,STAR,0.0001918198,16.85,16.73,0.120000000000001,0.9829800000000013,0.6473,-2.195,-2.618
1237651252042137925,216.925313204701,61.955800339019,20.78803,20.39536,20.27638,20.30456,19.9353,QSO,2.190947,17.261,16.265,0.9959999999999987,0.39266999999999896,0.1797,0.821,1.558
1237649919500156996,9.18539745748848,14.5964143766103,19.8816,19.55277,19.15806,18.95379,18.64553,QSO,2.096997,15.543,14.228,1.3149999999999995,0.32882999999999996,0.3763,-0.028,-0.033
1237651252052230398,246.874224754644,46.4500601868041,20.14748,19.76072,18.97675,18.61482,18.25761,QSO,0.2626597,14.097,13.204,0.8929999999999989,0.38676000000000244,-0.0346,0.36,-0.09
1237651066815512689,180.437921081969,65.3228089798622,19.50309,18.68222,18.39074,18.2808,18.24323,STAR,-0.0006017621,17.17,16.963,0.20700000000000074,0.8208699999999993,0.0243,-2.605,-7.055
1237648705130791032,221.907946662094,0.496709992884404,17.44692,16.51682,16.24003,16.14652,16.11031,STAR,-0.0002738165,14.945,14.912,0.032999999999999474,0.9300999999999995,0.2813,-16.101,-6.467
1237651252029686080,153.508144476913,62.2143399474349,21.03547,20.3585,20.07508,19.931,19.82487,QSO,2.801939,16.084,15.043,1.0410000000000004,0.6769700000000007,-0.9937,0.425,0.174
1237651252061930113,261.735349477758,27.6316834351397,21.51371,19.32016,18.46415,18.15236,17.96634,STAR,-5.148084e-05,16.298,17.16,-0.8620000000000019,2.1935499999999983,0.2505,-5.878,-6.226
1237651203694985278,199.53245931684,-0.164013871312927,17.61452,16.54281,16.19766,16.06953,16.04124,STAR,-7.902588e-05,14.895,15.002,-0.1070000000000011,1.0717099999999995,0.3753,-12.316,-8.346
1237651252050198654,242.661287236057,50.22514083928,21.30231,19.81833,19.56993,19.55431,19.5705,QSO,3.052539,16.847,16.167,0.6799999999999997,1.483979999999999,-0.3452,-0.479,0.745
1237649919501074523,11.3842750061365,14.5203009837142,20.34803,19.98484,19.84446,19.56293,19.39853,QSO,1.609341,16.453,15.061,1.3919999999999995,0.363190000000003,-0.1688,-0.797,-0.334
1237651250404655220,116.96287926185,37.9497561308585,20.49208,17.7132,16.78269,16.35551,16.1408,STAR,-0.0001297119,13.204,13.256,-0.0519999999999996,2.778880000000001,1.0799,15.488,-6.364
1237650369414103083,193.539280663954,-3.47242921577588,19.08609,19.08938,19.15897,18.89034,18.92374,QSO,1.771199,16.242,15.084,1.1580000000000013,-0.003289999999999793,-0.2037,0.305,-0.288
1237651067349565615,165.472539260995,64.4728523422626,19.21676,18.29358,17.9258,17.80404,17.80204,STAR,-0.0008937044,16.804,17.133,-0.3290000000000006,0.9231800000000021,0.3426,8.257,-11.214
1237651066811908294,161.994917813235,63.5703240283343,20.91186,19.97336,19.54542,19.11822,18.84502,QSO,2.854407,15.513,14.481,1.032,0.9385000000000012,-0.4858,0.418,0.255
1237648705652064373,186.206746545884,1.02735437236467,20.34842,19.52519,19.30227,19.20634,19.02926,QSO,2.56944,15.093,14.405,0.6880000000000006,0.8232300000000023,-0.3615,0.122,0.375
1237651249914708683,260.489808419329,26.3223867287351,20.34004,18.88663,18.29647,18.05893,17.94444,STAR,-0.0002261042,16.437,17.137,-0.6999999999999993,1.453409999999998,0.3735,-6.474,-2.643
1237651540333297681,235.469021876154,58.5211637184453,18.55994,17.43408,17.04754,16.92597,16.88699,STAR,-0.0002634544,15.694,15.73,-0.03599999999999959,1.1258599999999994,0.2403,4.905,-10.194
1237651066816692426,187.088986035256,65.2703984782357,20.75907,18.23191,17.17422,16.77011,16.55739,STAR,4.089592e-05,14.597,14.659,-0.062000000000001165,2.527160000000002,0.9905,-2.992,3.755
1237651067348779148,161.650847916017,63.868071083661,19.62245,19.27519,19.082,19.0628,18.70623,QSO,0.9107447,14.745,13.628,1.116999999999999,0.3472600000000021,-0.0863,-0.053,0.068
1237651539252805821,206.393613243167,66.3083041670716,19.78377,18.04975,17.32863,17.05593,16.86947,STAR,0.0001645657,15.285,15.426,-0.14100000000000001,1.734020000000001,0.4921,-3.161,-4.814
1237651273498558741,129.144834642674,54.3338403693496,20.60008,20.34769,20.08907,20.17247,20.07701,QSO,1.149512,15.974,14.802,1.1720000000000006,0.25238999999999834,-1.2423,-1.022,0.866
1237651700841316422,131.182401586351,53.5713158872423,19.60399,19.60914,19.62147,19.49115,19.39404,QSO,1.929919,16.506,15.393,1.1129999999999995,-0.005150000000000432,0.0569,0.089,-0.296
1237651700840988844,130.38291318635,53.0975703956217,18.78929,17.80211,17.495,17.37198,17.33421,STAR,-0.0001972125,16.254,16.152,0.10200000000000031,0.9871800000000022,0.0153,0.404,-8.044
1237648721224138758,164.898988292194,-0.0975815018367862,17.81359,17.79316,17.67594,17.70235,17.31343,QSO,0.282167,13.825,12.9,0.9249999999999989,0.02043000000000106,-0.0206,0.094,-0.004
1237648722291065071,149.357679730451,0.798501812657727,19.61508,18.1721,17.55906,17.31782,17.18499,STAR,0.0002518733,15.639,15.578,0.06099999999999994,1.4429799999999986,0.0425,-0.665,-2.381
1237651066280345727,189.953860362187,64.8992658413133,20.64025,20.10726,19.84526,19.80502,19.73099,QSO,2.489634,16.515,15.386,1.1290000000000013,0.5329900000000016,-0.2827,-0.46,0.056
1237651252043579710,222.734064255077,60.2764018523099,20.57405,20.38236,19.95813,19.85514,19.90174,QSO,1.096183,16.222,15.052,1.1700000000000017,0.19169000000000125,0.2431,0.223,0.046
1237651252551025199,113.60167286052,36.5455592203443,21.69383,20.61567,20.36749,20.36013,20.52759,QSO,2.702169,17.483,16.343,1.1400000000000006,1.078159999999997,-0.3272,0.048,-0.381
1237649921119748296,30.5026100457151,14.4638096967235,19.79638,19.65631,19.63461,19.39694,19.37495,QSO,1.907589,16.421,15.198,1.222999999999999,0.14006999999999792,0.2819,-0.399,-0.6
1237648722291458127,150.28131369552,0.692642909463969,16.35073,15.35995,15.01567,14.90746,14.86011,STAR,0.0001732497,13.676,13.767,-0.0909999999999993,0.9907799999999991,0.7829,-5.823,-6.066
1237651252550893852,113.461365960126,36.3843065620722,19.07343,17.07276,16.29382,16.00568,15.84858,STAR,-8.607162e-05,13.652,13.659,-0.0070000000000014495,2.0006699999999995,1.1141,9.301,5.638
1237651252062192108,262.24922149642,27.1171042021105,17.79932,16.80736,16.62387,16.55797,16.44976,STAR,-0.0003823804,14.661,14.67,-0.009000000000000341,0.9919600000000024,0.1666,-1.556,-0.636
1237651250408783944,124.413311892049,45.541215130126,18.97779,18.6242,18.36406,18.09467,18.12583,QSO,1.511881,14.556,13.28,1.2759999999999998,0.3535900000000005,0.0796,0.232,-0.008
1237651249900814508,235.957571359196,52.2277213566593,19.91635,19.89155,19.89943,19.70576,19.69755,QSO,1.851237,16.757,15.498,1.2590000000000021,0.024800000000002598,-0.2705,-0.308,-0.379
1237651540333494540,236.244522409822,58.287439161893,21.2657,20.87194,20.68681,20.47739,20.64993,QSO,1.400385,16.555,15.442,1.1129999999999995,0.39376000000000033,0.0952,-0.307,-0.778
1237651252551614894,114.441721605322,37.8218474813174,21.69073,18.96355,17.70909,17.15156,16.8316,STAR,-4.103855e-05,14.774,14.751,0.022999999999999687,2.727179999999997,0.6323,-2.085,-6.213
1237649920039256347,14.4532824881859,14.9337824364667,20.98228,20.57138,20.45604,20.43291,20.07575,QSO,2.485678,17.001,16.169,0.8320000000000007,0.41089999999999804,-0.289,0.053,-0.04
1237648705132954195,226.738644861105,0.513882488795052,25.14091,22.59828,21.16444,19.37055,18.37329,STAR,-1.260586e-05,15.66,15.384,0.2759999999999998,2.5426300000000026,1.7548,-29.434,-6.919
1237649954406072408,25.5994638361238,14.347628976105,19.6658,19.40256,19.34194,19.10035,19.12049,QSO,1.70084,15.788,14.544,1.2439999999999998,0.2632399999999997,-0.4151,-0.575,0.293
1237651252039975148,207.011236263552,63.9823979716042,22.79327,20.51225,18.98805,18.09456,17.60634,STAR,0.0001875341,15.489,15.259,0.23000000000000043,2.281019999999998,1.443,-27.695,7.699
1237651249899372948,232.038522602136,54.4761519583744,21.46076,20.77252,20.5939,20.52549,19.9855,QSO,2.242554,16.222,15.62,0.6020000000000021,0.6882400000000004,1.0446,0.387,-1.771
1237651250405900790,119.013857811293,40.2900455538947,22.26418,20.91184,20.79791,20.56235,20.32845,QSO,2.653731,17.463,15.98,1.4830000000000005,1.352339999999998,0.5511,0.343,-0.502
1237651539252805721,206.357534838069,66.2982279664784,17.73239,16.85819,16.59065,16.49401,16.50093,STAR,-0.0007032633,15.39,15.479,-0.08899999999999864,0.8741999999999983,0.418,-18.168,5.117
1237648705130790988,221.867773767863,0.627794047272071,17.87543,16.84058,16.58549,16.52185,16.52229,STAR,9.774827e-06,15.474,15.413,0.06099999999999994,1.0348500000000023,0.1631,-8.069,-12.201
1237651066815578312,180.791220556431,65.3280086327204,19.81209,19.59803,19.58172,19.64993,19.43851,QSO,0.7803798,14.777,13.522,1.254999999999999,0.21405999999999992,0.0181,0.128,0.381
1237648703519654169,220.714495287867,-0.643185926214662,18.45205,16.96424,16.35581,16.07859,15.94818,STAR,-0.0008346067,14.178,14.15,0.02800000000000047,1.4878099999999996,0.112,-0.993,-3.573
1237651067350941835,172.471022865229,65.2665961713524,21.08644,18.74851,18.45176,18.35878,18.3735,QSO,3.092469,15.783,14.838,0.9450000000000003,2.33793,0.1118,-0.018,0.043
1237648720149086386,161.908407263989,-0.951983469682661,19.67765,18.82256,18.53454,18.42065,18.35114,STAR,0.0001356867,16.74,16.922,-0.18200000000000216,0.8550900000000006,-0.0478,1.282,-8.985
1237651251491176504,147.501229918737,59.8519142765605,17.74695,17.53734,17.28852,17.23919,17.18644,QSO,1.128252,13.356,11.86,1.4960000000000004,0.20960999999999785,0.0273,-0.031,0.017
1237651252584251529,235.920698950961,55.2035436158375,20.3107,20.16297,20.03217,19.8406,19.47818,QSO,1.913948,16.267,15.126,1.141,0.14772999999999925,0.0957,0.008,0.352
1237651252048232570,237.751095495855,53.5548983437193,19.97107,19.13246,18.80836,18.67968,18.61535,STAR,-0.0006457051,17.467,17.654,-0.18700000000000117,0.8386100000000027,0.1932,-0.247,-6.873
1237651539252412662,204.442655057713,66.7204026967015,20.32881,20.21103,20.00587,19.98086,20.0346,QSO,1.297485,16.183,14.911,1.2720000000000002,0.11777999999999977,-0.6186,0.017,1.213
1237651540330086725,224.164747648812,63.3059796939177,21.45424,20.96076,20.8359,20.54197,20.39944,QSO,1.58473,17.266,16.33,0.9359999999999999,0.49347999999999814,1.6792,2.212,-3.705
1237648721752621274,145.801780930564,0.355173186932118,21.20237,19.51642,19.09074,18.92,19.00543,QSO,3.083568,16.572,15.585,0.9869999999999983,1.6859499999999983,-0.3477,-0.317,0.162
1237651252052230148,246.984132116345,46.5912482495281,19.22202,18.03644,17.99954,18.0386,18.09193,STAR,-0.0005282093,17.315,17.887,-0.5719999999999992,1.1855800000000016,0.1294,-2.189,0.335
1237649961383690342,55.3657669306857,-7.26578594298772,19.57648,19.49274,19.22783,19.15613,19.34693,QSO,1.339937,15.943,14.529,1.4139999999999997,0.08373999999999882,0.0125,0.211,0.415
1237651252582875230,231.768528086194,57.2685818826963,17.64077,16.66002,16.31522,16.19426,16.12923,STAR,-0.001050887,14.942,14.908,0.034000000000000696,0.9807500000000005,0.1861,-5.205,-11.146
1237651252586283090,241.272246509946,51.7406438324679,18.82297,17.76025,17.29639,17.10531,17.00353,STAR,-0.0005473092,15.327,15.206,0.12100000000000044,1.0627200000000023,0.0964,-2.299,-0.581
1237651250946572422,125.871483688844,47.5347744699395,18.23626,17.8086,17.81346,17.6846,17.75667,QSO,0.6281187,13.433,12.332,1.100999999999999,0.42766000000000304,0.1308,0.16,-0.073
1237651252584185941,235.724422590716,55.2069877736321,19.19517,18.80937,18.72848,18.72962,18.55446,QSO,2.183592,16.084,15.041,1.0429999999999993,0.3857999999999997,-0.2205,0.043,0.28
1237651252553515515,117.565220982812,41.4338199235587,20.67259,20.48294,20.19707,20.11229,20.05555,QSO,1.350956,16.401,15.333,1.0679999999999996,0.18965000000000032,0.8153,-0.788,-0.31
1237646798669415591,109.780462063995,1.21889571406018,20.29492,18.24776,16.89141,16.15888,15.7151,STAR,0.0004355341,13.539,13.477,0.06199999999999939,2.0471600000000016,1.4443,-4.255,6.06
1237649954406859074,27.453097632754,14.2169262970519,19.18014,18.77641,18.51771,18.23513,18.01769,QSO,2.178209,15.414,14.458,0.9559999999999995,0.40373000000000303,-0.0383,-0.184,0.188
1237651701915255484,130.673590211331,54.4870990985433,25.29112,24.67626,22.61848,19.68317,18.04336,STAR,-3.749281e-05,14.664,14.477,0.1869999999999994,0.6148600000000002,9.5052,-14.767,11.805
1237648703520309377,222.188551123479,-0.754506399391142,18.81612,17.60544,17.53247,17.53665,17.54837,STAR,0.0001875567,16.718,16.889,-0.17099999999999937,1.21068,-0.0536,-4.046,-3.951
1237651539252215957,203.164580033932,66.8836612073615,21.10152,19.01866,18.22498,17.93156,17.78384,STAR,1.259866e-05,16.195,16.119,0.07600000000000051,2.08286,0.1847,0.218,-1.953
1237651250408456491,123.692875815597,45.043374381414,24.19685,21.26068,19.67286,18.75084,18.15116,STAR,0.0001477567,15.438,15.41,0.02800000000000047,2.9361700000000006,0.1034,-1.67,-8.941
1237648720153936054,173.054279176851,-0.879183506552348,19.64293,19.29753,19.20201,19.12086,19.17953,QSO,1.448284,15.561,14.306,1.2550000000000008,0.3454000000000015,-0.1578,0.149,0.195
1237649918972461199,30.8080250315726,12.7841161967658,19.11411,19.00554,18.84369,18.55725,18.46639,QSO,1.858972,15.429,13.979,1.450000000000001,0.10857000000000028,-0.436,0.039,-0.129
1237651700841120021,130.614915894382,53.2976679798395,21.05429,20.98808,20.89552,20.42581,20.30552,QSO,1.778421,16.949,15.608,1.341000000000001,0.06621000000000166,0.1551,-0.051,-0.416
1237651191890444368,121.179301269661,44.3502819879956,19.23716,17.98962,17.91522,17.33174,17.20048,STAR,-0.0001134465,15.954,15.912,0.041999999999999815,1.2475400000000008,0.3192,-3.859,-3.991
1237651212825264189,260.390066755895,56.2058151534589,18.01915,17.72486,17.54944,17.50876,17.3581,QSO,0.8242056,13.502,12.191,1.311,0.29429000000000016,-0.096,0.003,-0.105
1237648704577208451,183.621982685179,0.0074461818310363,21.22116,19.31644,18.50086,18.10196,17.86429,STAR,9.164499e-05,15.898,15.497,0.4009999999999998,1.904720000000001,0.5538,-5.271,-4.413
1237649920039714946,15.5776107136701,14.7730202990146,20.54193,19.92689,19.6203,19.33244,19.22972,QSO,0.6599978,14.775,13.864,0.9109999999999996,0.6150400000000005,-0.2068,-1.017,-0.004
1237649964070731974,61.2135617424708,-4.49647147343689,19.76703,19.39441,19.26103,19.01726,18.95882,QSO,0.6524268,14.371,13.303,1.0679999999999996,0.37261999999999773,-0.1292,0.332,0.159
1237651540334412008,238.817271751754,56.6475287837378,20.98335,20.07288,19.551,19.22143,18.98179,QSO,1.515089,15.214,14.171,1.043000000000001,0.9104700000000001,0.3982,-0.294,-0.286
1237651539252674597,205.646406528681,66.5122272078663,18.55478,17.28426,16.74379,16.51768,16.42786,STAR,-0.0005489346,14.961,15.035,-0.07399999999999984,1.2705200000000012,0.0907,-4.363,-4.791
1237651251485540995,130.092767101925,51.4557610758211,23.18888,22.34328,20.90116,19.71681,19.12977,STAR,-0.0001364079,16.454,16.056,0.3979999999999997,0.845600000000001,2.2425,12.543,-23.955
1237651252048560388,238.784704836844,52.9249466556892,19.94421,19.8861,19.5193,19.61143,19.77512,QSO,1.191816,15.925,14.691,1.234,0.05811000000000277,0.0859,-0.116,0.248
