objid              , ra              , dec                 , u       , g       , r       , i       , z       , class, redshift     , W1mag , W2mag , parallax, pmra   , pmde   , u_g                 , W1_W2
1237646586632274188, 71.4170030719229, -0.0319898040081903 , 19.8075 , 18.5037 , 17.92331, 17.68993, 17.58049, STAR , 0.000187492  , 16.122, 16.222, 0.4626  , 0.124  , -2.079 , 1.3038000000000025  , -0.10000038
1237646586632274442, 71.5010321609313, -0.0891297656679736 , 20.31724, 20.49809, 19.85955, 19.8166 , 19.91961, QSO  , 1.25692      , 16.23 , 14.992, 0.8461  , -0.003 , 1.027  , -0.1808499999999995 , 1.2379999
1237646586632339687, 71.6873977919655, -0.0072313091116107 , 18.27782, 17.22536, 16.87999, 16.7393 , 16.68838, STAR , -3.552456e-06, 15.453, 15.638, 0.1646  , 1.013  , -0.618 , 1.05246             , -0.18499947
1237646586632339986, 71.5752648900029, -0.0097252361113457 , 20.86164, 20.60057, 20.41176, 20.46606, 20.44631, QSO  , 0.9160109    , 16.061, 14.844, -0.0616 , 0.49   , 0.371  , 0.26107000000000014 , 1.217001
1237646586632405363, 71.7915114027244, -0.118231622355261  , 20.12089, 19.9788 , 19.87039, 19.67298, 19.78989, QSO  , 1.488028     , 16.14 , 15.149, 0.1973  , -0.202 , -0.455 , 0.1420899999999996  , 0.9909992
1237646586632405410, 71.8198882266982, -0.120876386739874  , 19.95216, 18.48486, 17.91788, 17.69919, 17.62358, STAR , -6.031581e-05, 16.042, 15.792, 0.3159  , 0.976  , -0.546 , 1.467299999999998   , 0.25
1237646586632405603, 71.8319783839104, -0.149860035742381  , 21.27186, 20.55565, 20.39256, 20.40631, 20.13757, QSO  , 2.547397     , 16.954, 16.013, -0.5942 , -0.775 , 0.565  , 0.7162100000000002  , 0.941
1237646586632470964, 71.9338113327448, -0.0569670334624965 , 20.34212, 19.99287, 19.74402, 19.49479, 19.52086, QSO  , 1.578517     , 16.127, 14.88 , 0.3045  , 0.1    , 0.372  , 0.3492500000000014  , 1.2470007
1237646586632601984, 72.20764703631  , -0.0777529351555315 , 20.80478, 20.20766, 20.00717, 19.93229, 19.59155, QSO  , 2.228659     , 16.399, 15.527, 0.0551  , 1.35   , -0.353 , 0.5971200000000003  , 0.87199974
1237646586632667475, 72.3853803921224, -0.0556440467280269 , 20.42297, 19.51934, 19.22628, 18.93271, 19.05126, STAR , 0.0005643533 , 17.414, 16.947, 0.0278  , 2.449  , -3.821 , 0.9036299999999997  , 0.46699905
1237646586636665522, 81.5175606116883, -0.0391747839209154 , 21.2547 , 19.64855, 18.21253, 16.62859, 15.73168, STAR , 7.997079e-05 , 13.081, 12.72 , 2.3944  , 0.291  , 0.918  , 1.6061499999999995  , 0.36100006
1237646586636730952, 81.5785040180813, -0.0571057628082797 , 23.62667, 19.95234, 18.39729, 16.95302, 16.17577, STAR , 5.488572e-05 , 13.707, 13.554, 6.5886  , 15.122 , -21.488, 3.674330000000001   , 0.15299988
1237646586636731158, 81.6469256448606, -0.138880098236572  , 23.03865, 20.03083, 18.53504, 17.29338, 16.62163, STAR , -3.952941e-05, 14.283, 14.21 , 2.7146  , 2.417  , -27.735, 3.007819999999999   , 0.072999954
1237646586636796262, 81.8139083257475, -0.0270236501716111 , 24.65645, 22.23053, 20.53829, 19.18847, 18.74415, STAR , 0.0005349967 , 16.445, 16.838, 0.5127  , 5.001  , 2.192  , 2.425919999999998   , -0.39299965
1237646586636796773, 81.808458072957 , -0.130280311214358  , 21.18859, 19.53811, 18.83428, 18.56693, 18.46924, STAR , 7.550468e-06 , 17.282, 16.758, 0.4151  , 0.44   , -0.798 , 1.6504800000000017  , 0.52400017
1237646586636861771, 81.9609759307867, -0.0771065702538842 , 17.11362, 15.87861, 15.48288, 15.35026, 15.27169, STAR , 2.851938e-06 , 14.068, 14.09 , 0.3777  , 1.977  , 0.429  , 1.2350100000000008  , -0.022000313
1237646586636862349, 82.013714047931 , -0.0658727901682818 , 23.41828, 21.05616, 19.5609 , 18.22507, 17.47728, STAR , 0.0002006426 , 15.083, 15.201, 2.1493  , -9.334 , -3.283 , 2.362120000000001   , -0.11800003
1237646586636927540, 82.0701677349518, -0.0322802588606605 , 22.9417 , 19.82461, 18.49868, 17.9444 , 17.61167, STAR , 1.805086e-05 , 15.552, 15.842, 0.4862  , -0.714 , -4.761 , 3.117090000000001   , -0.28999996
1237646586636927735, 82.1652740673101, -0.0562762352648479 , 21.27179, 18.71435, 17.28075, 15.94611, 15.19152, STAR , 9.705453e-05 , 12.721, 12.567, 2.3641  , -0.689 , 1.823  , 2.5574399999999997  , 0.15399933
1237646586636928085, 82.0468070508592, 0.0020006730274145  , 24.17122, 21.44706, 19.827  , 18.72199, 18.09846, STAR , 0.0001269986 , 15.882, 15.756, 2.1708  , -3.354 , 9.224  , 2.7241600000000012  , 0.1260004
1237646586636993178, 82.2356186014714, -0.0090061120762344 , 20.93667, 18.48263, 17.06296, 15.66759, 14.88042, STAR , 6.185713e-05 , 12.388, 12.222, 2.7657  , 1.377  , 0.049  , 2.454039999999999   , 0.16599941
1237646586637123785, 82.5258137604348, -0.159594114780361  , 17.56254, 16.27703, 15.92735, 15.69758, 15.63443, STAR , 0.0001439976 , 14.371, 14.472, 0.2571  , 0.113  , -0.294 , 1.2855099999999986  , -0.10099983
1237646586637189555, 82.7511208534233, -0.13409720914544   , 19.10843, 17.22146, 16.47985, 16.20813, 16.0626 , STAR , 3.599084e-05 , 14.475, 14.52 , 0.6756  , 3.333  , -4.46  , 1.886969999999998   , -0.045000076
1237646586637190078, 82.7065038408077, -0.185894189725572  , 22.76007, 20.71317, 19.18674, 18.00361, 17.35858, STAR , -7.102815e-05, 15.02 , 15.08 , 2.1421  , -0.675 , -19.788, 2.0468999999999973  , -0.059999466
1237646586637320757, 82.9742275018476, -0.0590749922861991 , 25.32234, 21.19717, 19.63942, 18.11762, 17.28338, STAR , 3.507943e-06 , 14.814, 14.721, 1.8462  , 0.186  , -33.729, 4.125170000000001   , 0.09300041
1237646586637320981, 82.9355985797439, -0.0657577557988783 , 25.49362, 21.72913, 20.18427, 19.12842, 18.52191, STAR , 5.674938e-05 , 16.132, 16.047, -0.1515 , -0.959 , -2.929 , 3.7644899999999986  , 0.084999084
1237646586637451455, 83.2705477136067, -0.0728558414765511 , 19.22151, 17.90629, 17.36145, 17.11661, 16.97309, STAR , 0.0002407438 , 15.612, 15.871, 0.2013  , 1.112  , 1.083  , 1.31522             , -0.25899982
1237646586637451525, 83.2913919792665, -0.0456228657878391 , 19.0602 , 17.87524, 17.28617, 17.03526, 16.87956, STAR , 0.0004144059 , 15.328, 15.523, 0.5347  , 7.653  , -4.288 , 1.1849599999999967  , -0.1949997
1237646586637452179, 83.3209970818829, -0.186400884524089  , 23.62286, 20.88954, 19.10341, 17.89386, 17.13839, STAR , -6.435376e-05, 14.46 , 14.405, 2.8148  , -3.162 , -11.589, 2.733319999999999   , 0.055000305
1237646586637452210, 83.3665059774514, -0.0009815499677691 , 23.87965, 21.05955, 19.18371, 18.05657, 17.36212, STAR , 5.52128e-05  , 14.734, 14.712, 1.844   , 3.827  , -19.706, 2.8201              , 0.022000313
1237646586637452237, 83.3280470433933, -0.201551795960577  , 23.3203 , 21.21126, 19.88833, 18.03772, 16.97696, STAR , 0.0001274301 , 14.212, 13.965, 2.6076  , -0.45  , 1.842  , 2.1090400000000002  , 0.24699974
1237646586637452603, 83.3348476132023, -0.0592025251440525 , 25.62868, 22.35427, 20.59682, 19.13268, 18.27305, STAR , 0.0002206715 , 15.752, 15.561, 1.6582  , 4.793  , -2.888 , 3.2744099999999996  , 0.19099998
1237646586637516847, 83.4176354794452, -0.0458053430010542 , 17.19197, 15.68888, 15.07164, 14.72227, 14.65668, STAR , 0.0001172493 , 13.231, 13.225, 0.5653  , 2.399  , -2.86  , 1.503090000000002   , 0.005999565
1237646586637516849, 83.4651043961937, -0.0592120654526033 , 17.6429 , 16.19613, 15.58324, 15.31918, 15.16468, STAR , 0.0001344857 , 13.731, 13.767, 0.4289  , 1.648  , 2.705  , 1.4467700000000008  , -0.03600025
1237646586637516855, 83.487158050788 , -0.0216798904872391 , 18.39251, 17.02003, 16.43709, 16.18935, 16.04589, STAR , 4.89007e-05  , 14.676, 14.832, 0.2526  , -0.133 , -1.01  , 1.372480000000003   , -0.15600014
1237646586637517261, 83.3998948978563, -0.056882018860922  , 20.68715, 18.27564, 16.8523 , 15.55311, 15.03184, STAR , 0.0001122161 , 12.683, 12.529, 2.5741  , -0.869 , -0.835 , 2.41151             , 0.15399933
1237646586637517282, 83.4175981332136, -0.115247631481259  , 19.4623 , 18.00237, 17.44466, 17.18726, 17.06655, STAR , 0.0001101662 , 15.75 , 16.054, 0.3774  , -0.536 , 0.124  , 1.45993             , -0.30400085
1237646586637517637, 83.5146415784069, -0.132108562975823  , 23.33223, 20.67802, 19.15484, 17.8578 , 17.14111, STAR , 0.0002560464 , 14.691, 14.711, 1.6437  , 4.954  , 1.744  , 2.654209999999999   , -0.020000458
1237646586637517659, 83.3817897163416, -0.201759548073654  , 23.13861, 21.86113, 20.21095, 18.85417, 18.11427, STAR , 0.0002918845 , 15.461, 15.365, 1.7012  , 8.209  , -0.145 , 1.2774800000000006  , 0.09600067
1237646586637517670, 83.3948730112155, -0.0212155541646291 , 23.97391, 21.87929, 19.92497, 18.39454, 17.62547, STAR , 0.000145576  , 14.392, 14.312, 1.519   , 5.161  , -6.381 , 2.094619999999999   , 0.07999992
1237646586637517955, 83.4554744365822, -0.177658134681259  , 25.03836, 21.5852 , 19.95934, 18.65461, 17.97142, STAR , 0.0002774824 , 15.311, 15.203, 1.662   , 8.282  , -7.479 , 3.4531600000000005  , 0.1079998
1237646586637648345, 83.68957778894  , -0.0565265361826517 , 21.27199, 18.63156, 17.161  , 15.86829, 15.14686, STAR , 8.878252e-05 , 12.753, 12.568, 3.3001  , -1.544 , 0.513  , 2.6404299999999985  , 0.18500042
1237646586637648849, 83.6823220978945, -0.0615415793040366 , 23.65209, 21.66168, 19.87571, 18.76802, 18.14283, STAR , -0.0001412483, 15.771, 15.689, 1.5262  , 0.507  , -10.349, 1.9904100000000007  , 0.08199978
1237646586638565648, 85.7623588635167, -0.0438988634854162 , 21.43027, 19.35876, 18.35085, 17.92494, 17.65791, STAR , 4.677749e-05 , 15.341, 15.443, 0.2182  , 1.211  , -1.465 , 2.07151             , -0.10200024
1237646586638565898, 85.8478718898348, -0.118848302410406  , 20.9984 , 19.51272, 18.70599, 18.40534, 18.16096, STAR , 3.815189e-05 , 16.655, 16.87 , 0.3251  , -0.819 , -0.666 , 1.4856799999999986  , -0.21500015
1237646586638565934, 85.857086452147 , -0.0895982111273536 , 21.63544, 20.10337, 19.17055, 18.7958 , 18.51889, STAR , 0.0002229587 , 16.529, 16.502, 0.1832  , 1.303  , -0.936 , 1.5320699999999974  , 0.02699852
1237646586638566150, 85.8224836201795, -0.107138680689388  , 23.27395, 20.56271, 18.922  , 18.17731, 17.73374, STAR , 0.000142643  , 15.075, 14.992, 1.1678  , 4.655  , -0.424 , 2.71124             , 0.08300018
1237646586638566371, 85.7682455841589, -0.0219879600568823 , 25.26963, 22.22035, 20.37053, 18.94002, 18.09842, STAR , 4.267812e-05 , 15.52 , 15.549, 0.8116  , 3.407  , -1.826 , 3.0492799999999995  , -0.028999329
1237646586638566450, 85.7937604615291, -0.133666117691912  , 25.44633, 22.0771 , 20.47186, 19.15564, 18.40511, STAR , 0.0001298527 , 16.066, 15.908, 1.1141  , 2.87   , -10.321, 3.369229999999998   , 0.15799999
1237646586638566496, 85.8076240990222, -0.07750494206924   , 24.87664, 21.41276, 19.6679 , 18.81168, 18.31586, STAR , 0.0002373988 , 15.644, 15.887, 0.5903  , -0.451 , 4.907  , 3.4638799999999996  , -0.24300003
1237646586638566802, 85.9055431010454, -0.107137139000292  , 23.16403, 21.26855, 20.0745 , 19.5056 , 19.03499, STAR , 0.0002414271 , 16.844, 16.604, 0.073   , 1.032  , 0.907  , 1.8954799999999992  , 0.23999977
1237646586638631441, 85.9874843036793, -0.15838910389759   , 21.2573 , 19.3742 , 18.33422, 17.84479, 17.53336, STAR , 0.0005011639 , 15.502, 15.416, 0.1899  , 7.053  , 1.047  , 1.8831000000000024  , 0.08599949
1237646586638631508, 86.0072285761652, -0.0869947586222531 , 20.72678, 19.38497, 18.69548, 18.37312, 18.17309, QSO  , 6.788311     , 16.771, 16.716, 0.1324  , 0.125  , 0.604  , 1.3418100000000024  , 0.055000305
1237646586638632084, 85.9545487205615, -0.0127209440323875 , 23.74342, 23.4484 , 21.52769, 19.45011, 18.34344, STAR , 0.0002103271 , 15.744, 15.633, 5.5816  , -7.956 , 5.476  , 0.29502000000000095 , 0.11100006
1237646586638632090, 85.9570124033777, -0.0832621861161816 , 24.48603, 22.09147, 20.16007, 18.81277, 18.01082, STAR , 5.848834e-05 , 15.258, 15.313, 1.9522  , 5.75   , -10.84 , 2.3945599999999985  , -0.05499935
1237646586638632337, 86.0296650470042, -0.16652816772204   , 24.73077, 22.28185, 20.59389, 19.31962, 18.50932, STAR , 0.0003327221 , 15.985, 15.917, 0.2608  , -5.641 , 3.429  , 2.448920000000001   , 0.06799984
1237646586638697552, 86.1152577133207, -0.0818596055294495 , 24.6176 , 22.83937, 21.03383, 19.45802, 18.47868, STAR , 0.0001847064 , 15.636, 15.556, 1.4675  , 6.671  , 6.057  , 1.7782300000000006  , 0.07999992
1237646586638697582, 86.1236475331604, -0.183847394877203  , 25.53798, 21.96552, 20.14826, 19.38487, 18.83331, STAR , 3.71159e-05  , 16.37 , 16.125, -0.3956 , 0.137  , -0.293 , 3.5724599999999995  , 0.24500084
1237646586638697638, 86.1354610804824, -0.0609914388062035 , 24.44405, 22.33817, 20.22765, 19.10539, 18.37435, STAR , 8.621111e-05 , 15.554, 15.538, 1.4671  , 2.812  , -5.025 , 2.105879999999999   , 0.015999794
1237646586638762070, 86.3401456931326, -0.0558777449113395 , 21.59254, 19.49882, 18.35096, 17.79123, 17.357  , STAR , 0.0001698818 , 15.48 , 15.58 , 0.438   , 0.676  , 0.134  , 2.093720000000001   , -0.10000038
1237646586638762197, 86.2313482204313, -0.146235491061829  , 21.35876, 19.05005, 17.68474, 15.96026, 15.01633, STAR , 4.22034e-05  , 12.496, 12.269, 2.4178  , -2.064 , -1.14  , 2.3087100000000014  , 0.22700024
1237646586638762485, 86.2422196930016, -0.166490759370132  , 22.65437, 19.94484, 18.53493, 17.85179, 17.34198, STAR , 0.0001079204 , 14.954, 15.071, 0.8107  , -3.861 , 1.483  , 2.709530000000001   , -0.116999626
1237646586638762545, 86.3342767225589, -0.056533368828848  , 24.04362, 20.96991, 18.89103, 17.87762, 17.18576, STAR , -1.401068e-05, 14.201, 14.376, 0.8568  , -0.04  , -4.913 , 3.073710000000002   , -0.17500019
1237646586638762699, 86.2270490302346, -0.0592300944579989 , 23.80467, 21.31052, 19.79822, 19.04716, 18.5741 , STAR , 0.0001598075 , 16.252, 16.766, 0.2514  , -0.031 , 2.283  , 2.494150000000001   , -0.51399994
1237646586638762878, 86.2888851166194, -0.171358171886581  , 24.89566, 21.27895, 19.67966, 18.89694, 18.40915, STAR , 0.0001170406 , 15.9  , 16.345, 0.9778  , -0.032 , 0.911  , 3.616710000000001   , -0.4449997
1237646586638762925, 86.3027590754632, -0.197644783639508  , 23.53034, 21.86897, 20.35132, 19.41893, 18.93103, QSO  , 0.1799669    , 14.294, 13.37 , 0.293   , -1.529 , 1.423  , 1.661369999999998   , 0.9239998
1237646586638827524, 86.3713778918063, -0.061272713009091  , 24.15308, 20.86889, 19.359  , 17.83858, 17.03098, STAR , 0.0001323501 , 14.588, 14.335, 3.3801  , 5.074  , -21.63 , 3.284189999999999   , 0.25300026
1237646586638827778, 86.4076014134698, -0.0339754781754168 , 23.01069, 20.19797, 18.50694, 17.55387, 16.899  , STAR , 9.758284e-05 , 13.975, 13.942, 0.5242  , -0.437 , 1.692  , 2.8127199999999988  , 0.032999992
1237646586638827802, 86.4283209489649, -0.017180281721394  , 23.02919, 20.54461, 18.93748, 16.85475, 15.66128, STAR , 7.81029e-05  , 12.337, 11.76 , 2.3772  , -0.364 , -0.802 , 2.484580000000001   , 0.57699966
1237646586638827842, 86.477728104632 , -0.011064833424763  , 23.58218, 21.33844, 19.36891, 18.30562, 17.48859, STAR , 0.0001126751 , 14.394, 14.37 , 0.3682  , 1.269  , -2.65  , 2.2437400000000025  , 0.024000168
1237646586638827854, 86.4863733628605, -0.0070671295265686 , 24.26785, 21.86681, 19.15174, 17.28272, 16.09048, STAR , 0.0001232524 , 11.916, 11.446, 2.0727  , 0.872  , -0.91  , 2.4010399999999983  , 0.47000027
1237646586638827874, 86.4180757384264, -0.0613836369888544 , 24.8622 , 22.41646, 19.92288, 18.34069, 17.34206, STAR , 0.0001481677 , 13.581, 13.539, 1.9826  , 3.492  , -0.925 , 2.4457400000000007  , 0.04200077
1237646586638828067, 86.4238807157495, -0.0326905440899472 , 23.44603, 21.73852, 19.80924, 18.78232, 18.04273, STAR , 0.0001570849 , 15.008, 14.937, 1.0182  , 1.283  , -1.475 , 1.7075099999999992  , 0.0710001
1237646586638828073, 86.4272526407301, -0.109604831540338  , 24.50742, 21.84363, 19.88485, 18.84548, 18.12541, STAR , 0.0001834416 , 15.136, 15.213, 0.5709  , 2.741  , -1.771 , 2.6637899999999988  , -0.07700062
1237646586638828352, 86.4909844385789, -0.13759493488642   , 24.20313, 23.68748, 20.69737, 18.92226, 17.50253, STAR , 0.0001241914 , 12.793, 12.586, 0.416   , 3.208  , 5.99   , 0.5156500000000008  , 0.20699978
1237646586638893261, 86.5481950613131, -0.0389472011943974 , 23.5387 , 20.01908, 17.56858, 15.78182, 14.31022, STAR , -0.003827646 ,  8.903,  8.514, 2.6389  , 0.496  , -5.909 , 3.5196199999999997  , 0.38899994
1237646586638893353, 86.5612802676344, -0.0366479839943398 , 23.27825, 20.63368, 19.26608, 17.85513, 16.9488 , STAR , 0.000213891  , 13.22 , 13.8  , 2.5019  , -22.497, -9.711 , 2.6445700000000016  , -0.5799999
1237646586638893383, 86.5168554777152, -0.0649772972343287 , 24.61054, 24.35271, 21.37662, 19.35244, 17.76842, STAR , -0.0003483476, 12.469, 12.309, -0.7557 , -1.892 , 0.504  , 0.257830000000002   , 0.15999985
1237646586638958659, 86.7028598977934, -0.0267185813274409 , 21.519  , 19.07905, 17.54411, 16.30284, 15.6469 , STAR , 0.0001657309 , 13.305, 13.145, 4.2951  , 76.336 , 13.965 , 2.4399499999999996  , 0.15999985
1237646586638958843, 86.8043469481877, -0.0980392588564762 , 23.07564, 21.11415, 19.15376, 18.05695, 17.25666, STAR , 0.0001358883 , 14.201, 14.176, 0.2993  , 0.394  , 0.88   , 1.9614900000000013  , 0.025000572
1237646586638958853, 86.686764158453 , -0.157524467737178  , 23.32762, 21.99603, 20.33474, 18.56122, 17.56581, STAR , 0.0002215208 , 15.07 , 14.825, 4.0701  , 19.245 , -14.34 , 1.3315899999999985  , 0.24499989
1237646586638958862, 86.7173912473003, -0.10295241486678   , 24.12706, 21.96962, 19.6427 , 18.32205, 17.37589, STAR , 0.0001299281 , 13.841, 13.768, 0.7616  , 4.128  , -10.968, 2.157440000000001   , 0.072999954
1237646586639024138, 86.8192015305179, 0.0046912322794396  , 21.6308 , 19.14459, 17.71543, 16.49409, 15.83337, STAR , 6.101212e-05 , 13.412, 13.363, 3.1345  , 6.826  , -7.306 , 2.48621             , 0.048999786
1237646586639024311, 86.8362237791457, -0.195134038208932  , 21.63361, 19.27341, 17.84214, 17.0956 , 16.56694, STAR , 0.0001334831 , 14.164, 14.141, 0.1705  , 0.939  , -3.918 , 2.3602000000000025  , 0.022999763
1237646586639024529, 86.8495116658246, -0.0471054687153481 , 22.96989, 20.41612, 18.79943, 17.97626, 17.35562, STAR , 0.0001055709 , 14.829, 14.876, 0.3677  , -1.113 , -1.0   , 2.55377             , -0.04699993
1237646586639024614, 86.9557751478508, -0.0930285275168835 , 23.13309, 20.65676, 18.62738, 17.62564, 16.90023, STAR , 3.718377e-05 , 13.802, 13.766, 1.1292  , 0.215  , -0.51  , 2.476330000000001   , 0.03600025
1237646586639024639, 86.9024603364933, -0.0049471243072569 , 23.07756, 21.57055, 19.85833, 18.94308, 18.25375, QSO  , 1.047081     , 15.511, 15.973, 1.8763  , 5.857  , -4.178 , 1.5070099999999975  , -0.4619999
1237646586639024643, 86.9271488271399, -0.057493949464535  , 24.1964 , 21.2748 , 19.53592, 18.59188, 17.89205, STAR , 1.17564e-05  , 15.203, 15.196, 0.7804  , 0.326  , -1.429 , 2.9216000000000015  , 0.0069999695
1237646586639024859, 86.9062886641932, -0.136830904830961  , 24.70394, 21.77708, 19.97515, 19.07598, 18.37501, STAR , 0.0002598671 , 15.723, 15.772, -0.3695 , -1.594 , 1.817  , 2.926859999999998   , -0.04900074
1237646586639089965, 87.0660998866789, -0.125496743139124  , 22.69793, 19.87058, 18.38076, 16.92046, 15.83364, STAR , 8.601723e-05 , 13.754, 13.557, 2.9818  , -5.486 , 1.762  , 2.827349999999999   , 0.19699955
1237646586639090190, 86.982686427737 , -0.0458246288263781 , 24.89104, 21.50875, 19.6224 , 18.59139, 17.77586, QSO  , 1.398531     , 14.695, 14.754, 0.3859  , 1.396  , -0.462 , 3.382290000000001   , -0.059000015
1237646586639090207, 87.0399094191824, -0.120137418214816  , 24.83282, 22.16136, 20.0678 , 18.73726, 17.85494, STAR , 0.0002142609 , 14.833, 15.03 , 0.824   , 5.121  , -0.651 , 2.6714600000000033  , -0.19699955
1237646586639090295, 86.9900113043559, -0.129676085615934  , 23.53734, 21.7769 , 19.82088, 18.86478, 18.28664, STAR , 0.0002201515 , 15.478, 15.479, 0.06    , 1.631  , -3.426 , 1.7604399999999991  , -0.0010004044
1237646586639090551, 87.1013798128592, -0.0357340068875578 , 24.45674, 23.02846, 20.50169, 18.80658, 17.67299, STAR , 0.0001942841 , 14.161, 14.06 , 2.0175  , 0.246  , -4.852 , 1.4282800000000009  , 0.10099983
1237646586639155304, 87.137405001945 , -0.181444525281672  , 22.65874, 20.16944, 18.75131, 18.00167, 17.47083, STAR , -1.277081e-05, 15.117, 15.208, 0.2609  , -0.392 , -3.302 , 2.4893              , -0.09100056
1237646586639155469, 87.2372296508067, -0.174312820071309  , 21.28893, 19.38084, 18.16415, 17.52472, 17.06797, STAR , -7.743558e-05, 15.03 , 15.083, 0.3765  , 1.371  , -1.283 , 1.9080900000000014  , -0.05300045
1237646586639155557, 87.1362846660445, -0.108250642608148  , 23.32517, 20.9401 , 19.28661, 18.41056, 17.76709, QSO  , 1.065652     , 15.222, 15.528, 0.4552  , -0.694 , -0.196 , 2.385069999999999   , -0.30599976
1237646586639155584, 87.1600204320238, -0.0824467506853826 , 22.84014, 20.59928, 19.16969, 17.7055 , 16.92395, STAR , -3.464875e-05, 14.442, 14.329, 2.8526  , -9.599 , -38.57 , 2.2408600000000014  , 0.112999916
1237646586639155669, 87.1313554413393, -0.033568178180515  , 24.50498, 22.7456 , 20.33169, 17.94419, 16.48332, STAR , 0.0002266251 , 12.581, 12.313, 2.4796  , -1.751 , -0.495 , 1.7593800000000002  , 0.2680006
1237646586639155674, 87.155106601226 , -0.0953136243530412 , 24.03287, 21.57227, 19.54418, 18.43551, 17.60709, STAR , 3.809562e-05 , 14.439, 14.302, 1.3445  , -2.17  , -8.156 , 2.4605999999999995  , 0.13700008
1237646586639155690, 87.2027856200247, -0.151293243577473  , 23.21901, 21.51022, 19.42217, 18.2417 , 17.46079, STAR , 9.187158e-05 , 14.377, 14.32 , 1.056   , 4.634  , 0.651  , 1.7087900000000005  , 0.05700016
1237646586639156174, 87.1730677658102, 0.0019597763929958  , 25.43647, 23.54894, 20.47778, 18.88266, 17.84809, STAR , 0.0002056973 , 13.981, 13.956, 2.263   , 2.003  , -1.167 , 1.8875299999999982  , 0.024999619
1237646586639221106, 87.3166019228208, 0.0077178236315999  , 22.08626, 19.60646, 18.21362, 17.52139, 17.03502, STAR , 0.0002088169 , 14.782, 14.938, 0.375   , 0.114  , -1.911 , 2.479800000000001   , -0.15600014
1237646586639221275, 87.3831941146954, 1.38884705483208e-05, 22.3106 , 20.04281, 18.69215, 17.99268, 17.51549, STAR , -2.802602e-06, 15.106, 15.157, 0.3123  , -0.05  , -4.105 , 2.2677900000000015  , -0.05099964
1237646586639221362, 87.2639371808749, -0.0361987681757414 , 23.59253, 21.10044, 18.88088, 17.59967, 16.7597 , STAR , 0.0004211337 , 13.807, 13.683, 4.0846  , -0.391 , -7.206 , 2.492090000000001   , 0.12400055
1237646586639221530, 87.3945965224597, -0.114934184836074  , 23.51605, 21.99541, 20.04639, 18.671  , 17.84912, STAR , 9.640361e-05 , 15.114, 15.06 , 1.9897  , 1.438  , -11.757, 1.5206400000000002  , 0.0539999
1237646586639221584, 87.2621385607544, 0.002538942311351   , 23.41705, 21.88585, 20.10322, 19.29413, 18.69633, STAR , 0.0001274117 , 16.172, 16.54 , 0.8707  , 1.114  , 0.326  , 1.5311999999999983  , -0.36800003
1237646586639221587, 87.2631987016869, -0.08972348871415   , 22.63876, 20.69983, 19.4616 , 18.84008, 18.39879, STAR , 0.0001774348 , 16.482, 16.324, 0.3851  , -0.679 , 1.215  , 1.9389300000000027  , 0.15800095
1237646586639221642, 87.2831151793464, -0.179385830468448  , 23.9317 , 22.16491, 20.10962, 19.04317, 18.25268, STAR , 0.0002944032 , 15.334, 15.242, -0.3753 , 3.605  , 1.431  , 1.7667900000000003  , 0.09200001
1237646586639221650, 87.289663358414 , -0.0080337747031116 , 24.29688, 21.52224, 20.08373, 19.38585, 18.86038, STAR , 0.0002215278 , 16.347, 16.593, 0.7549  , 1.598  , 2.025  , 2.7746400000000015  , -0.24600029
1237646586639221715, 87.3150377910328, -0.081972936648568  , 22.76552, 21.06367, 19.82376, 19.23994, 18.81525, STAR , -0.001764719 , 17.157, 17.198, 0.0753  , 0.37   , -0.154 , 1.7018500000000003  , -0.041000366
1237646586639287071, 87.4953669449642, -0.0182562063015962 , 23.4929 , 21.94546, 19.85114, 18.72146, 17.97706, STAR , 0.0002182131 , 15.016, 14.907, 0.8555  , 1.773  , -1.11  , 1.5474399999999982  , 0.109000206
1237646586639287302, 87.4620612179124, -0.200310803323172  , 24.02488, 22.99796, 21.13192, 19.42762, 18.47663, STAR , 0.0001628229 , 15.667, 15.69 , 2.791   , -8.675 , -0.264 , 1.0269200000000005  , -0.022999763
1237646586639287538, 87.5569700576139, -0.15307736733389   , 25.33688, 22.64699, 20.52455, 19.15336, 18.26247, STAR , 0.0001347829 , 15.304, 15.422, 0.7498  , -2.76  , 0.959  , 2.689890000000002   , -0.11800003
1237646586639352168, 87.5983075843329, -0.0891419762460273 , 22.38653, 20.34014, 19.13734, 18.51273, 18.04034, STAR , 0.0003380527 , 16.078, 16.132, 0.4414  , 0.967  , 0.259  , 2.046389999999999   , -0.054000854
1237646586639352185, 87.6125756322928, -0.177036817436753  , 19.86173, 18.1092 , 17.17136, 16.68614, 16.34399, STAR , -3.677916e-05, 14.576, 14.626, 0.1302  , 1.532  , -1.142 , 1.7525300000000001  , -0.05000019
1237646586639352243, 87.6394730425391, -0.135880686377858  , 21.22957, 19.42358, 18.42903, 17.8815 , 17.49778, STAR , 0.000332737  , 15.552, 15.506, 0.3961  , 1.222  , -0.764 , 1.8059899999999978  , 0.04600048
1237646586639352359, 87.6880574654652, -0.0487081790429814 , 21.85829, 19.52144, 18.27886, 17.66191, 17.08464, STAR , 0.0002872027 , 15.059, 14.896, 0.8605  , 5.443  , -1.741 , 2.336850000000002   , 0.1630001
